PC,PC_TYPE,FA,SS,SF,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,FIBER,LATEX,SLUMP,VOID,Category,TOTAL_BINDER,w/b,b/a,SCM%,CAGG%,FAGG%,GWP,7day,28day,56day
488,11,162,0,0,1280,1700,260,7.5,0,44,0,0,0,8,6,6,650,0.4,0.218120805,0.249230769,0.570469799,0.429530201,572.38894,36.51440704,46.23601864,
489,2,122,0,0,1420,1850,257,0,0,38,0,0,0,8,1.5,6,611,0.420621931,0.186850153,0.199672668,0.565749235,0.434250765,561.10441,35.37621417,46.25910333,54.14520692
489,2,122,0,0,1420,1850,257,0,18.3,0,0,0,0,4,1.5,6,611,0.420621931,0.186850153,0.199672668,0.565749235,0.434250765,561.10441,26.55631727,38.77061443,43.23999486
489,6,0,122,0,1320,1775,251,5.1,0,14.3,0,0,0,4.5,6,6,611,0.410801964,0.197415186,0.199672668,0.573505654,0.426494346,552.795485,,37.6453896,
489,6,122,0,0,1020,2186,235,0,0,24.4,0,0,0,3,5.5,6,611,0.384615385,0.190580162,0.199672668,0.681846538,0.318153462,560.31865,27.3894341,32.34504285,
489,6,122,0,0,1195,1900,269,3.1,24.4,0,0,0,0,4,6,6,611,0.440261866,0.197415186,0.199672668,0.613893376,0.386106624,560.396235,19.3742756,28.68794723,
489,6,122,0,0,1200,1800,267,4.4,12.2,0,0,0,0,3,6,6,611,0.436988543,0.203666667,0.199672668,0.6,0.4,560.2226,20.9083597,29.69056025,
489,6,122,0,0,1200,1800,267,5.2,12.2,0,0,0,0,4,6,6,611,0.436988543,0.203666667,0.199672668,0.6,0.4,560.2226,23.38631267,32.67152456,
489,6,122,0,0,1200,1800,267,5.2,12.2,18.3,0,0,0,8,6,6,611,0.436988543,0.203666667,0.199672668,0.6,0.4,560.2226,21.85904103,30.4912553,
489,6,122,0,0,1289,1710,258,7.6,0,12.2,0,0,0,4,6,6,611,0.422258592,0.203734578,0.199672668,0.570190063,0.429809937,560.368247,29.57162564,37.73731973,
489,6,122,0,0,1330,1485,308,7.9,0,24.4,0,0,0,5,7.5,6,611,0.504091653,0.21705151,0.199672668,0.527531083,0.472468917,560.083865,32.27012863,39.58109347,
489,11,0,122,0,1298,1800,267,6.1,18.3,0,0,0,0,3,6,6,611,0.436988543,0.197224015,0.199672668,0.581020013,0.418979987,552.764754,26.2690356,32.31672509,
489,11,0,122,0,1365,1485,308,4.9,0,24.4,0,0,0,5,7.5,6,611,0.504091653,0.214385965,0.199672668,0.521052632,0.478947368,552.40092,32.2674768,41.77841518,
489,11,89,0,0,1339,1750,268,5.9,29.5,0,0,0,0,3,6,6,578,0.46366782,0.187115571,0.153979239,0.566526384,0.433473616,549.799497,20.93708787,28.77413173,
489,11,122,0,0,1195,1900,269,3.1,0,24.4,0,0,0,4,6,6,611,0.440261866,0.197415186,0.199672668,0.613893376,0.386106624,560.396235,26.82923485,35.19200417,
489,11,122,0,0,1200,1800,267,5.2,12.2,0,0,0,0,4,6,6,611,0.436988543,0.203666667,0.199672668,0.6,0.4,560.2226,20.4084896,28.77413173,
489,11,122,0,0,1330,1450,308,3.1,0,24.4,0,0,0,7.5,7.5,6,611,0.504091653,0.219784173,0.199672668,0.521582734,0.478417266,560.01684,31.52797999,38.82561028,
490,1,0,165,0,1470,675,267,6.6,0,78,0,0,0,3,5.5,1,655,0.407633588,0.305361305,0.251908397,0.314685315,0.685314685,563.624935,25.82284613,38.71177915,
490,1,0,165,0,1470,675,267,6.6,0,79,0,0,0,3,5.5,6,655,0.407633588,0.305361305,0.251908397,0.314685315,0.685314685,563.624935,22.1838903,33.6291919,
490,1,0,210,0,1188,1880,235,20,0,84,0,0,0,3,5.5,1,700,0.335714286,0.228161669,0.3,0.612777053,0.387222947,576.804924,37.8867062,46.7809466,
490,1,0,210,0,1210,1800,275,6,16,0,0,0,0,3,5.5,1,700,0.392857143,0.23255814,0.3,0.598006645,0.401993355,576.73033,30.33177293,45.63745065,
490,1,0,210,0,1280,1700,267,7,0,84,0,0,0,3,6.5,1,700,0.381428571,0.234899329,0.3,0.570469799,0.429530201,576.78894,37.10552989,53.41232677,
490,1,0,210,0,1305,1700,267,6,0,91,0,0,0,3,6,1,700,0.381428571,0.232945092,0.3,0.565723794,0.434276206,576.878265,31.66821698,43.96707654,44.56083388
490,1,0,210,0,1325,1700,267,7,0,84,0,0,0,3,5.5,1,700,0.381428571,0.231404959,0.3,0.561983471,0.438016529,576.949725,29.67091018,52.45533408,
490,1,0,210,50,1000,1850,264,9,23,135,512,0,0,3,5.5,1,700,0.377142857,0.245614035,0.3,0.649122807,0.350877193,576.07575,51.72845034,69.56931715,
490,1,0,210,50,1045,1850,270,9.8,15,172,512,0,0,6,5.5,4,700,0.385714286,0.2417962,0.3,0.639032815,0.360967185,576.236535,49.40299569,67.59531243,
490,1,122,0,0,1215,1750,275,4.6,18.4,0,0,0,0,4,6.5,6,612,0.449346405,0.206408094,0.199346405,0.590219224,0.409780776,561.228445,25.7864024,33.07186547,
490,1,122,0,0,1215,1750,278,4.6,0,55,0,0,0,8,6.5,5,612,0.454248366,0.206408094,0.199346405,0.590219224,0.409780776,561.228445,29.7164156,41.95989437,47.38998373
490,1,210,0,0,1039,1950,259,9,0,84,512,0,0,6,5.5,4,700,0.37,0.234192037,0.3,0.652392104,0.347607896,589.846597,31.0608938,42.4372478,
490,1,210,0,0,1299,1800,240,8,0,64,256,0,0,24,5.5,1,700,0.342857143,0.225879316,0.3,0.580832527,0.419167473,590.488327,27.36702613,41.19274362,
490,2,0,165,0,1450,675,275,5.5,17,0,0,0,0,3,6,6,655,0.419847328,0.308235294,0.251908397,0.317647059,0.682352941,563.553475,31.5780008,38.5072346,
490,2,0,170,0,1470,675,267,6.6,0,79,0,0,0,8,6,5,660,0.404545455,0.307692308,0.257575758,0.314685315,0.685314685,564.944935,29.4233883,41.4375076,
490,2,0,200,0,1130,1800,298,6,0,75,0,0,0,7,5.5,5,690,0.431884058,0.235494881,0.289855072,0.614334471,0.385665529,573.80449,29.76945222,42.69005567,45.41348587
490,2,0,200,0,1130,1800,298,6,0,75,0,0,0,7,5.5,6,690,0.431884058,0.235494881,0.289855072,0.614334471,0.385665529,573.80449,28.57385537,42.9715917,47.50872682
490,2,0,200,0,1150,1400,290,6.9,0,75,0,0,0,8,6.5,5,690,0.420289855,0.270588235,0.289855072,0.549019608,0.450980392,573.10995,49.56894677,51.96350787,67.00244195
490,2,0,210,0,1241,1700,266,10.5,0,84,0,0,0,8,6.5,5,700,0.38,0.238014281,0.3,0.578034682,0.421965318,576.649593,,43.9368581,
490,2,0,210,0,1249,1700,280,7,0,84,0,0,0,8,6.5,4,700,0.4,0.2373686,0.3,0.576466599,0.423533401,576.678177,22.08621453,39.89049583,
490,2,0,210,0,1290,1750,260,7,0,100,0,0,0,7,6.5,5,700,0.371428571,0.230263158,0.3,0.575657895,0.424342105,576.92042,34.20662805,46.96523887,
490,2,121,0,0,1265,1845,275,0,0,30,0,0,0,8,6,6,611,0.450081833,0.196463023,0.198036007,0.593247588,0.406752412,561.26102,,35.7182201,
490,2,210,0,0,1041,1950,259,9,0,56,384,0,0,5,6,4,700,0.37,0.23403544,0.3,0.651955868,0.348044132,589.853743,24.4074504,42.0925098,
490,2,210,0,0,1100,1900,245,7,0,84,384,0,0,3,6,6,700,0.35,0.233333333,0.3,0.633333333,0.366666667,589.9688,27.6135138,40.63665471,47.2980536
490,2,210,0,0,1110,1875,259,7,0,112,384,0,0,6,6,4,700,0.37,0.234505863,0.3,0.628140704,0.371859296,589.956655,24.44373861,38.68127169,45.13681152
490,2,210,0,0,1175,1750,279,7,0,98,0,0,0,6,6,6,700,0.398571429,0.239316239,0.3,0.598290598,0.401709402,589.949525,,39.2484213,
490,2,210,0,0,1220,1750,259,7,0,150,384,0,0,6,6,4,700,0.37,0.235690236,0.3,0.589225589,0.410774411,590.11031,,42.6096168,
490,2,210,0,0,1220,1750,259,7,20,150,384,0,0,6,6,4,700,0.37,0.235690236,0.3,0.589225589,0.410774411,590.11031,32.060634,41.12341298,
490,2,210,0,0,1300,1650,245,12,21,65,384,0,0,7,7.5,6,700,0.35,0.237288136,0.3,0.559322034,0.440677966,590.20465,,36.4043328,
490,2,210,0,0,1395,1650,225,9.8,0,126,245,0,0,18.5,7.5,4,700,0.321428571,0.229885057,0.3,0.541871921,0.458128079,590.544085,,30.39440033,
490,6,0,210,0,1260,1610,307,5.6,0,84,0,0,0,7,6,6,700,0.438571429,0.243902439,0.3,0.56097561,0.43902439,576.54513,34.3876155,48.4012152,
490,6,160,0,0,1125,1500,235,10,0,48,0,0,0,8,6,4,650,0.361538462,0.247619048,0.246153846,0.571428571,0.428571429,572.892125,33.784324,47.66577413,
490,6,160,0,0,1125,1825,235,10,0,48,0,0,0,8,6,4,650,0.361538462,0.220338983,0.246153846,0.618644068,0.381355932,573.5145,38.74270818,50.99659986,57.65226917
490,6,160,0,0,1150,1820,235,13,0,57,0,0,0,8,6,4,650,0.361538462,0.218855219,0.246153846,0.612794613,0.387205387,573.59425,38.35325163,50.48257088,60.07021346
490,6,160,0,0,1300,1705,258,2.4,0,34.1,0,0,0,8,6,5,650,0.396923077,0.216306156,0.246153846,0.567387687,0.432612313,573.909975,31.0608938,,49.5733244
490,6,210,0,0,1032,2011,231,5,0,47,0,0,0,9,5,4,700,0.33,0.230036149,0.3,0.660860992,0.339139008,589.938401,,,63.55887189
490,11,0,210,0,1255,1550,308,3.5,0,28,0,0,0,5,7.5,6,700,0.44,0.249554367,0.3,0.55258467,0.44741533,576.412365,28.85770458,46.15116913,
490,11,160,0,0,1125,1500,235,10,0,48,0,0,0,8,6,4,650,0.361538462,0.247619048,0.246153846,0.571428571,0.428571429,572.892125,30.1301012,43.29449629,
490,11,160,0,0,1490,1700,261,0,0,42.3,0,0,0,8,2,5,650,0.401538462,0.203761755,0.246153846,0.532915361,0.467084639,574.57927,24.6142932,,45.505416
490,11,175,0,40,1055,1930,226,9.9,0,35,0,0,0,8,6,4,665,0.339849624,0.22278057,0.263157895,0.646566164,0.353433836,578.385465,45.89611907,56.6749272,
490,11,175,0,40,1055,1930,250,23,0,55,0,0,0,8,6,4,665,0.37593985,0.22278057,0.263157895,0.646566164,0.353433836,578.385465,39.02964526,55.2959752,
490,11,175,0,40,1055,1930,269,9.8,0,35.3,0,0,0,8,6,4,665,0.404511278,0.22278057,0.263157895,0.646566164,0.353433836,578.385465,43.89280824,57.95387412,64.22085898
490,11,210,0,0,1370,750,258,5.3,10,20,0,0,0,8,7.5,6,700,0.368571429,0.330188679,0.3,0.353773585,0.646226415,588.73126,31.9572126,,
493,1,226,0,0,1158,1800,258,14.6,10.6,0,448,0,0,4,5.5,4,719,0.358831711,0.243069642,0.314325452,0.60851927,0.39148073,598.376534,31.92912284,40.20494955,
493,2,0,212,0,1239,1700,282,7,0,84,0,0,0,7,6,6,705,0.4,0.239877509,0.30070922,0.578428037,0.421571963,580.314447,33.29594517,43.8506736,
493,2,212,0,0,1100,1870,234,13,21,95,384,0,0,6,6,4,705,0.331914894,0.237373737,0.30070922,0.62962963,0.37037037,593.71135,19.3225649,34.07825851,39.42741988
494,1,0,211,0,1220,1650,282,8,15.5,0,0,0,0,1,7,5,705,0.4,0.245644599,0.29929078,0.574912892,0.425087108,580.93481,,42.747512,
494,2,0,211,0,1360,1500,290,7,0,70,384,0,0,7,7.5,6,705,0.411347518,0.246503497,0.29929078,0.524475524,0.475524476,581.14778,,37.5936789,
494,2,160,0,0,1370,1625,158,3.1,0,39,0,0,0,7,6,6,654,0.241590214,0.21836394,0.244648318,0.542570952,0.457429048,578.198885,35.60962099,51.63297725,59.60396899
494,2,165,0,0,1440,1800,240,11,0,37,0,0,0,7,6,6,659,0.364188164,0.203395062,0.250379363,0.555555556,0.444444444,580.42412,32.73095789,44.86190507,
494,2,165,0,0,1440,1800,240,11,0,37,0,50,0,7,6,6,659,0.364188164,0.203395062,0.250379363,0.555555556,0.444444444,580.42412,31.80782613,43.97707753,
494,2,212,0,0,1075,1950,240,6.6,22.5,0,384,0,0,5,6,4,706,0.339943343,0.23338843,0.300283286,0.644628099,0.355371901,594.823225,21.25556011,34.40079666,46.53963
494,6,164,0,0,0,1775,289,3.1,34,0,0,0,0,5,6,4,658,0.439209726,0.370704225,0.249240122,1,0,574.903125,24.13166,33.60046373,
494,11,164,0,0,1250,1775,289,3.1,34,0,0,0,0,5,6,4,658,0.439209726,0.217520661,0.249240122,0.58677686,0.41322314,579.369375,25.4933751,35.87778655,
494,11,165,0,0,1440,1590,288,0,0,37,0,0,0,8,3,6,659,0.437025797,0.217491749,0.250379363,0.524752475,0.475247525,580.02197,30.26190158,43.1784345,49.03671707
495,1,0,160,0,1350,1600,262,6.6,0,79,0,0,0,8,6.5,5,655,0.4,0.222033898,0.244274809,0.542372881,0.457627119,568.88755,33.2327432,40.4032936,
495,1,165,0,0,1334,1650,265,0,0,63,0,0,0,8,2,6,660,0.401515152,0.221179625,0.25,0.552949062,0.447050938,580.806132,,39.75567864,
495,2,165,0,0,1310,1650,275,4.3,53,39,0,0,0,8,5.5,5,660,0.416666667,0.222972973,0.25,0.557432432,0.442567568,580.72038,28.613254,38.93241147,
495,2,165,0,0,1310,1650,275,4.3,53,39,0,0,0,8,5.5,6,660,0.416666667,0.222972973,0.25,0.557432432,0.442567568,580.72038,30.95670632,41.8387276,47.91467986
495,2,165,0,0,1310,1650,275,4.3,53,39,0,0,0,9,5.5,5,660,0.416666667,0.222972973,0.25,0.557432432,0.442567568,580.72038,33.40018737,44.62920692,53.48322788
495,2,195,0,0,1250,1690,267,5,0,51.7,0,0,0,9,5,6,690,0.386956522,0.234693878,0.282608696,0.574829932,0.425170068,590.4226,41.11904281,58.14121283,65.80869335
495,2,195,0,0,1250,1700,239,11,0,45,0,0,0,9,5,6,690,0.346376812,0.233898305,0.282608696,0.576271186,0.423728814,590.44175,16.6853192,,45.75822387
495,6,165,0,0,1440,1590,288,0,0,37,0,0,0,7,3,4,660,0.436363636,0.217821782,0.25,0.524752475,0.475247525,581.06997,27.1653544,,46.34427847
495,11,155,0,0,1440,924,271,2,26,16.3,0,0,0,9,5.5,5,650,0.416923077,0.274957699,0.238461538,0.390862944,0.609137056,576.51458,26.30733982,32.69648409,37.60599097
495,11,165,0,0,1440,1590,288,0,0,37,0,0,0,7,2,5,660,0.436363636,0.217821782,0.25,0.524752475,0.475247525,581.06997,28.39619674,45.13769547,49.64170219
496,11,124,0,0,1590,1405,278,6.2,0,24.8,0,0,0,4,5.7,6,620,0.448387097,0.207011686,0.2,0.469115192,0.530884808,568.851645,26.92896263,39.04732413,
497,11,175,0,28,1205,1780,242,17,0,105,0,0,0,8,6,6,672,0.360119048,0.225125628,0.260416667,0.596314908,0.403685092,585.970165,43.82309456,65.40828987,
500,1,0,0,0,1500,1500,400,0,0,0,0,0,0,3,6,6,500,0.8,0.166666667,0,0.5,0.5,532.232,,11.98016238,
500,1,0,150,0,944,2175,257,16,39,0,0,0,0,4,5,1,650,0.395384615,0.208400128,0.230769231,0.697338891,0.302661109,571.138037,30.63991843,42.1068903,
500,1,0,150,0,944,2175,257,16,39,0,0,0,0,4,5.5,1,650,0.395384615,0.208400128,0.230769231,0.697338891,0.302661109,571.138037,31.72618669,43.47561755,45.14688848
500,1,150,0,0,1510,1500,260,0.3,16.3,19.5,0,0,0,9,5,5,650,0.4,0.215946844,0.230769231,0.49833887,0.50166113,581.46773,37.76358549,42.7130382,51.1074085
500,1,160,0,40,1190,1710,245,18,21,160,0,0,0,7,6,1,660,0.371212121,0.227586207,0.242424242,0.589655172,0.410344828,584.00652,33.58667421,41.56161328,
500,1,200,0,0,1180,1750,267,15,0,50,0,0,0,8,5.5,6,700,0.381428571,0.23890785,0.285714286,0.597269625,0.402730375,597.16739,22.31603987,34.5772214,
500,1,200,0,0,1180,1750,267,15,0,70,0,0,0,8,5.5,6,700,0.381428571,0.23890785,0.285714286,0.597269625,0.402730375,597.16739,21.86931688,35.3293248,37.5936789
500,1,225,0,20,1350,1480,249,23,23,256,384,0,0,8,7.5,4,725,0.343448276,0.256183746,0.310344828,0.522968198,0.477031802,605.45775,18.27581497,37.08127287,37.3006516
500,1,225,0,25,1070,1800,255,3,0,45,384,0,0,4,5.5,4,725,0.351724138,0.25261324,0.310344828,0.6271777,0.3728223,605.07011,,37.9901276,42.8854072
500,1,225,0,25,1325,1430,249,23,23,180,512,0,0,8,5.5,4,725,0.343448276,0.263157895,0.310344828,0.519056261,0.480943739,605.272675,22.50983933,37.55034112,39.42589753
500,2,0,220,20,1350,1480,260,26,0,256,384,0,0,7,6.5,4,720,0.361111111,0.254416961,0.305555556,0.522968198,0.477031802,589.73775,25.48475665,40.76322344,43.84148059
500,2,150,0,0,1330,1975,153,0,0,35,0,0,0,9,1.5,4,650,0.235384615,0.19667171,0.230769231,0.597579425,0.402420575,581.734215,31.70026788,49.25193962,53.03283407
500,2,160,0,0,1280,1712,250,13,0,0,0,0,0,3,6,6,660,0.378787879,0.220588235,0.242424242,0.572192513,0.427807487,584.33192,28.0271994,36.83334009,
500,2,160,0,0,1280,1800,250,11,0,16,0,0,0,4,6,5,660,0.378787879,0.214285714,0.242424242,0.584415584,0.415584416,584.50044,,35.96766467,
500,2,160,0,0,1550,1360,258,2,0,30,0,0,0,7,6,6,660,0.390909091,0.226804124,0.242424242,0.467353952,0.532646048,584.62255,34.14383649,50.13409821,55.90271408
500,2,160,0,0,1600,1320,258,3,0,30,0,0,0,7,6,5,660,0.390909091,0.226027397,0.242424242,0.452054795,0.547945205,584.7246,17.409269,22.7871818,24.821136
500,3,0,220,35,1106,1902,257,7.6,26.4,60.4,0,0,0,6,7,4,720,0.356944444,0.239361702,0.305555556,0.63231383,0.36768617,589.674068,,76.80364865,
500,6,0,125,0,1250,1725,257,6,0,39,0,0,0,8,0,5,625,0.4112,0.210084034,0.2,0.579831933,0.420168067,564.769625,32.7845838,,47.41296627
500,6,0,220,35,1106,1902,257,7.5,26.3,60,0,0,0,7,7,4,720,0.356944444,0.239361702,0.305555556,0.63231383,0.36768617,589.674068,,72.88171722,
500,6,0,350,0,1285,1750,259,0,20,83,0,0,0,23,0,6,850,0.304705882,0.280065898,0.411764706,0.57660626,0.42339374,624.342555,54.77503778,,75.39037018
500,6,170,0,0,1440,1840,230,3,0,30,0,0,0,6,6,6,670,0.343283582,0.204268293,0.253731343,0.56097561,0.43902439,588.42872,33.32467333,45.56040992,
500,6,170,0,0,1440,1840,230,3,0,30,0,0,0,6,6.5,6,670,0.343283582,0.204268293,0.253731343,0.56097561,0.43902439,588.42872,,44.8504138,
500,6,170,0,0,1440,1840,230,3,0,30,0,0,0,6.75,5.7,6,670,0.343283582,0.204268293,0.253731343,0.56097561,0.43902439,588.42872,,40.08153813,
500,6,215,0,0,1365,1450,242,1.8,71.5,0,0,0,0,24,7.5,5,715,0.338461538,0.253996448,0.300699301,0.515097691,0.484902309,602.173895,34.25710754,42.27062443,49.2285864
500,6,215,0,0,1440,1600,275,21.5,0,85.8,0,0,0,27,7,6,715,0.384615385,0.235197368,0.300699301,0.526315789,0.473684211,602.72912,,57.71488683,
500,9,0,150,0,1253,1755,300,2,0,45,0,0,0,6.5,6,6,650,0.461538462,0.216090426,0.230769231,0.583444149,0.416555851,571.437794,,40.71848263,
500,11,150,0,0,1370,1650,260,2,19.5,32.5,0,0,0,9,5.5,5,650,0.4,0.215231788,0.230769231,0.546357616,0.453642384,581.25476,45.8129223,49.75583275,60.00854366
500,11,150,0,0,1370,1650,260,13,127,211,0,0,0,9,5.5,5,650,0.4,0.215231788,0.230769231,0.546357616,0.453642384,581.25476,43.16749282,52.75973169,54.28187092
500,11,150,0,0,1510,1500,260,0.3,16.3,19.5,0,0,0,9,5.1,5,650,0.4,0.215946844,0.230769231,0.49833887,0.50166113,581.46773,41.15348625,45.52646637,53.04900603
500,11,160,0,0,1280,1712,250,13,0,16,0,0,0,3,6,6,660,0.378787879,0.220588235,0.242424242,0.572192513,0.427807487,584.33192,23.91825076,33.44615244,
500,11,170,0,0,1440,1840,230,3,0,30,0,0,0,6,6,6,670,0.343283582,0.204268293,0.253731343,0.56097561,0.43902439,588.42872,,48.608058,
500,11,170,0,0,1440,1840,230,3,0,30,0,0,0,6.75,5.7,6,670,0.343283582,0.204268293,0.253731343,0.56097561,0.43902439,588.42872,,41.84353236,
500,11,170,0,0,1440,1840,230,3,30,0,0,0,0,6,5.5,6,670,0.343283582,0.204268293,0.253731343,0.56097561,0.43902439,588.42872,,44.94464219,
500,11,215,0,0,1335,1450,285,7.2,0,71.5,0,0,0,24,7.5,6,715,0.398601399,0.256732496,0.300699301,0.52064632,0.47935368,602.066705,35.13126461,44.58611467,
504,2,126,0,0,1482,1450,275,9,20,70.5,0,0,0,24,6,4,630,0.436507937,0.214870396,0.2,0.494542974,0.505457026,577.591936,29.21079987,41.86651489,
504,11,126,0,0,1507,775,300,0,0,0,0,0,0,7,6,5,630,0.476190476,0.27607362,0.2,0.339614373,0.660385627,576.388636,20.00246484,23.8903434,37.99587323
504,11,126,0,0,1507,775,300,3.2,0,25.2,0,0,0,7,6,5,630,0.476190476,0.27607362,0.2,0.339614373,0.660385627,576.388636,26.99791023,,42.38898448
507,2,273,0,0,1220,1650,288,7.8,0,60.2,0,0,0,24,4,6,780,0.369230769,0.271777003,0.35,0.574912892,0.425087108,628.39881,33.62344627,49.55800271,58.10660384
508,1,127,0,0,1152,1800,255,6.5,19,0,0,0,0,3,6,5,635,0.401574803,0.215108401,0.2,0.609756098,0.390243902,581.603096,24.8556098,37.56207792,
508,2,100,0,25,1170,1825,265,26,19,45,0,0,0,4,5.5,4,608,0.435855263,0.203005008,0.164473684,0.609348915,0.390651085,572.859285,,32.7673469,37.3695992
508,6,218,0,0,1100,1800,283,1.5,0,36.3,0,0,0,6.75,5.9,6,726,0.389807163,0.250344828,0.300275482,0.620689655,0.379310345,611.2653,,47.87615271,
508,6,218,0,0,1100,1800,284,7.8,0,36.3,0,0,0,6.75,6,6,726,0.391184573,0.250344828,0.300275482,0.620689655,0.379310345,611.2653,,50.07723197,
508,11,127,0,0,1152,1800,255,6.5,19,0,0,0,0,3,6,4,635,0.401574803,0.215108401,0.2,0.609756098,0.390243902,581.603096,,39.52995733,
508,11,218,0,0,1100,1800,284,7.8,0,36.3,0,0,0,6.75,5.9,6,726,0.391184573,0.250344828,0.300275482,0.620689655,0.379310345,611.2653,,48.62721011,
509,2,153,0,0,1559,1273,250,2,21,20,384,0,0,8,6,4,662,0.377643505,0.233757062,0.231117825,0.44950565,0.55049435,591.624102,43.92794246,58.04503976,64.42451541
509,6,0,339,0,1099,1701,251,2,0,58,17,0,0,9,5.5,4,848,0.295990566,0.302857143,0.399764151,0.6075,0.3925,630.112142,,80.28796672,83.95830001
510,1,0,125,0,951,2200,254,5,50.8,0,0,0,0,5,5,1,635,0.4,0.201523326,0.196850394,0.69819105,0.30180895,575.090923,37.59712628,47.80940312,
510,1,150,0,0,815,2150,277,8.3,0,53.1,0,0,0,4,5.5,1,660,0.41969697,0.222596965,0.227272727,0.725126476,0.274873524,590.709245,,28.8200968,
510,2,90,0,0,1210,1870,265,8,13.8,0,0,0,0,3,6,6,600,0.441666667,0.194805195,0.15,0.607142857,0.392857143,571.90438,,40.6101364,
510,2,90,0,0,1210,1870,265,8,14,0,0,0,0,3,6.5,6,600,0.441666667,0.194805195,0.15,0.607142857,0.392857143,571.90438,,30.336944,31.14133267
510,2,140,0,0,1250,1550,316,4.5,25,20,0,0,0,8,6,6,650,0.486153846,0.232142857,0.215384615,0.553571429,0.446428571,587.8345,32.83685676,43.67174935,52.73616062
510,2,150,0,0,1045,1900,284,5.6,0,0,0,0,0,4,6.5,6,660,0.43030303,0.224108659,0.227272727,0.64516129,0.35483871,591.052285,28.87525488,40.47850916,
510,6,0,250,0,1390,1660,266,0,38,68.4,0,0,0,8,0,6,760,0.35,0.249180328,0.328947368,0.544262295,0.455737705,608.62537,45.85877245,,67.04004973
510,6,0,250,0,1390,1660,266,0,38,68.4,0,0,0,8,2,6,760,0.35,0.249180328,0.328947368,0.544262295,0.455737705,608.62537,52.96160646,,73.89602671
510,6,0,250,0,1390,1660,266,10,38,68.4,0,0,0,8,6,5,760,0.35,0.249180328,0.328947368,0.544262295,0.455737705,608.62537,53.5550483,,77.61201507
510,6,90,0,0,1286,1750,268,10.8,0,18,0,0,0,3,6,6,600,0.446666667,0.197628458,0.15,0.576416337,0.423583663,571.946128,22.48945353,27.45953083,28.86606187
510,6,170,0,0,1342,805,271,4.1,0,67,0,0,0,8,6,6,680,0.398529412,0.316721006,0.25,0.374941779,0.625058221,596.576541,28.42173289,,42.34367606
510,11,150,0,0,1444,855,282,1.1,0,33.9,0,0,0,9,6,6,660,0.427272727,0.28708134,0.227272727,0.371900826,0.628099174,590.476737,25.9932452,,40.57183218
510,11,150,0,20,1450,1500,219,5.5,0,37.4,0,0,0,8,5,4,660,0.331818182,0.223728814,0.227272727,0.508474576,0.491525424,591.73335,31.6124746,48.0564772,
510,11,150,0,20,1450,1500,219,5.5,0,37.4,384,0,0,8,5,4,660,0.331818182,0.223728814,0.227272727,0.508474576,0.491525424,591.73335,37.06052375,51.40558706,
510,11,170,0,0,1170,1800,225,18,0,50,384,0,0,8,6,5,680,0.330882353,0.228956229,0.25,0.606060606,0.393939394,597.86741,38.5417084,,63.76120831
510,11,170,0,0,1170,1800,256,4,0,50,0,0,0,7,6,4,680,0.376470588,0.228956229,0.25,0.606060606,0.393939394,597.86741,49.71151807,62.258862,
512,1,128,0,0,1230,1750,283,3.2,0,33.6,0,0,0,9,5.5,6,640,0.4421875,0.214765101,0.2,0.587248322,0.412751678,586.30604,,37.0938088,
515,2,207,0,0,980,1990,234,10,0,80,512,0,0,7,6.5,4,722,0.324099723,0.243097643,0.286703601,0.67003367,0.32996633,614.92839,28.3719374,45.38938223,58.0711161
515,6,145,0,20,1210,1805,223,22,0,67,384,0,0,8,6,4,660,0.337878788,0.218905473,0.21969697,0.5986733,0.4013267,595.059905,34.646169,53.04368693,
515,11,145,0,20,1210,1805,223,22,0,67,384,0,0,8,6,4,660,0.337878788,0.218905473,0.21969697,0.5986733,0.4013267,595.059905,46.2810765,67.69505193,
517,1,0,90,0,1210,1725,266,3.4,24,0,0,0,0,4,5.5,1,607,0.438220758,0.20681431,0.148270181,0.587734242,0.412265758,573.202705,30.47621815,45.03542319,
517,1,0,90,0,1310,1725,266,3.1,17,0,0,0,148.1,4,5.5,1,607,0.438220758,0.2,0.148270181,0.568369028,0.431630972,573.560005,22.60332153,30.01748679,
517,1,0,90,0,1410,1710,265,3.1,24.2,0,0,0,0,4,5.5,1,607,0.436573311,0.194551282,0.148270181,0.548076923,0.451923077,573.88858,28.75459658,40.91350584,
517,1,0,90,0,1410,1710,267,3.1,18,0,0,0,0,4,6,6,607,0.439868204,0.194551282,0.148270181,0.548076923,0.451923077,573.88858,,,7.3084456
517,1,0,90,0,1410,1725,265,3.1,24,0,0,0,0,3,5.5,1,607,0.436573311,0.193620415,0.148270181,0.550239234,0.449760766,573.917305,24.91131946,32.65077438,32.90179472
517,1,0,90,0,1410,1725,265,3.1,24.2,0,0,0,0,3,6,1,607,0.436573311,0.193620415,0.148270181,0.550239234,0.449760766,573.917305,27.14777276,35.90656476,
517,1,0,90,0,1410,1725,266,3.1,22,0,0,0,0,3,5.5,1,607,0.438220758,0.193620415,0.148270181,0.550239234,0.449760766,573.917305,23.56858793,27.70084743,
517,1,0,90,0,1425,1700,267,3.1,0,73,0,0,0,3,5,1,607,0.439868204,0.19424,0.148270181,0.544,0.456,573.923025,26.16216682,42.230405,
